"zielkreis_ags","zielkreis","p_x18_bis_24_jahre","tooltip"
"09189","Traunstein",-20.228146969094,"Hier leben rund <b> 10 050 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  610 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,2 je 1.000 Personen</b>."
"09190","Weilheim-Schongau",-24.4225216554379,"Hier leben rund <b>  8310 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  609 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,4 je 1.000 Personen</b>."
"09261","Landshut, Stadt",40.9008542583484,"Hier leben rund <b>  3860 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  474 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+40,9 je 1.000 Personen</b>."
"09262","Passau, Stadt",24.8075917208399,"Hier leben rund <b>  4460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  332 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+24,8 je 1.000 Personen</b>."
"09263","Straubing",17.3665111456713,"Hier leben rund <b>  2570 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  134 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+17,4 je 1.000 Personen</b>."
"09271","Deggendorf",-1.15118956254797,"Hier leben rund <b>  7820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   27 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,2 je 1.000 Personen</b>."
"09272","Freyung-Grafenau",-14.6648497826228,"Hier leben rund <b>  5140 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  226 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-14,7 je 1.000 Personen</b>."
"09273","Kelheim",-17.6614670620085,"Hier leben rund <b>  7760 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  411 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-17,7 je 1.000 Personen</b>."
"09274","Landshut, Landkreis",-19.9502944881354,"Hier leben rund <b>  9790 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  586 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,0 je 1.000 Personen</b>."
"09275","Passau, Landkreis",-13.2529096933141,"Hier leben rund <b> 11 770 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  468 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-13,3 je 1.000 Personen</b>."
"09276","Regen",-17.3053152039555,"Hier leben rund <b>  4850 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  252 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-17,3 je 1.000 Personen</b>."
"09277","Rottal-Inn",-16.0304306480098,"Hier leben rund <b>  7360 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  354 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-16,0 je 1.000 Personen</b>."
"09278","Straubing-Bogen",-20.9804523590216,"Hier leben rund <b>  6510 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  410 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-21,0 je 1.000 Personen</b>."
"09279","Dingolfing-Landau",-15.2196856079542,"Hier leben rund <b>  6000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  274 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-15,2 je 1.000 Personen</b>."
"09361","Amberg",14.4237131136694,"Hier leben rund <b>  2520 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  109 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+14,4 je 1.000 Personen</b>."
"09362","Regensburg, Stadt",92.4117415951058,"Hier leben rund <b> 11 880 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3293 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+92,4 je 1.000 Personen</b>."
"09363","Weiden i.d.OPf.",5.38442273979464,"Hier leben rund <b>  2660 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   43 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+5,4 je 1.000 Personen</b>."
"09371","Amberg-Sulzbach",-24.7479376718607,"Hier leben rund <b>  6550 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  486 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,7 je 1.000 Personen</b>."
"09372","Cham",-9.99746899519109,"Hier leben rund <b>  7900 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  237 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-10,0 je 1.000 Personen</b>."
"09373","Neumarkt i.d.OPf.",-14.0319112821093,"Hier leben rund <b>  8840 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  372 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-14,0 je 1.000 Personen</b>."
"09374","Neustadt a.d.Waldnaab",-20.4574742268041,"Hier leben rund <b>  6210 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  381 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,5 je 1.000 Personen</b>."
"09375","Regensburg, Landkreis",-21.2977590544731,"Hier leben rund <b> 11 390 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  728 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-21,3 je 1.000 Personen</b>."
"09376","Schwandorf",-16.4564694046207,"Hier leben rund <b>  9280 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  458 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-16,5 je 1.000 Personen</b>."
"09377","Tirschenreuth",-14.3571894713944,"Hier leben rund <b>  4600 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  198 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-14,4 je 1.000 Personen</b>."
"09461","Bamberg, Stadt",42.1323579218316,"Hier leben rund <b>  4920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  622 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+42,1 je 1.000 Personen</b>."
"09462","Bayreuth, Stadt",47.9616306954436,"Hier leben rund <b>  7370 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1060 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+48,0 je 1.000 Personen</b>."
"09463","Coburg, Stadt",28.9322054676965,"Hier leben rund <b>  2720 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  236 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+28,9 je 1.000 Personen</b>."
"09464","Hof, Stadt",15.2143845089903,"Hier leben rund <b>  2650 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  121 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+15,2 je 1.000 Personen</b>."
"09471","Bamberg, Landkreis",-28.8307915758896,"Hier leben rund <b>  9180 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  794 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,8 je 1.000 Personen</b>."
"09472","Bayreuth, Landkreis",-28.8059221113614,"Hier leben rund <b>  6210 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  537 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,8 je 1.000 Personen</b>."
"09473","Coburg, Landkreis",-32.1993560128797,"Hier leben rund <b>  4760 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  460 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,2 je 1.000 Personen</b>."
"09474","Forchheim",-26.8494715795487,"Hier leben rund <b>  7000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  564 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,8 je 1.000 Personen</b>."
"09475","Hof, Landkreis",-30.2466840213214,"Hier leben rund <b>  5380 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  488 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,2 je 1.000 Personen</b>."
"09476","Kronach",-31.4679218967922,"Hier leben rund <b>  3820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  361 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-31,5 je 1.000 Personen</b>."
"09477","Kulmbach",-22.8299828580334,"Hier leben rund <b>  4280 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  293 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-22,8 je 1.000 Personen</b>."
"09478","Lichtenfels",-25.0191473066122,"Hier leben rund <b>  3920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  294 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,0 je 1.000 Personen</b>."
"09479","Wunsiedel i.Fichtelgebirge",-13.568296516919,"Hier leben rund <b>  4030 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  164 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-13,6 je 1.000 Personen</b>."
"09561","Ansbach, Stadt",-8.67360555110755,"Hier leben rund <b>  2500 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   65 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-8,7 je 1.000 Personen</b>."
"09562","Erlangen",56.0852713178295,"Hier leben rund <b>  8600 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1447 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+56,1 je 1.000 Personen</b>."
"09563","Fürth, Stadt",18.7680234482107,"Hier leben rund <b>  7050 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  397 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+18,8 je 1.000 Personen</b>."
"09564","Nürnberg",49.9592723323378,"Hier leben rund <b> 29 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 4416 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+50,0 je 1.000 Personen</b>."
"09565","Schwabach",-24.4973095440385,"Hier leben rund <b>  2350 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  173 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,5 je 1.000 Personen</b>."
"09571","Ansbach, Landkreis",-24.3367245162577,"Hier leben rund <b> 11 700 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  854 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,3 je 1.000 Personen</b>."
"09572","Erlangen-Höchstadt",-29.869798315037,"Hier leben rund <b>  7830 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  702 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,9 je 1.000 Personen</b>."
"09573","Fürth, Landkreis",-27.2798129384256,"Hier leben rund <b>  6420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  525 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,3 je 1.000 Personen</b>."
"09574","Nürnberger Land",-34.7628675818524,"Hier leben rund <b>  9400 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  980 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-34,8 je 1.000 Personen</b>."
"09575","Neustadt a.d.Aisch-Bad Windsheim",-27.8795956903254,"Hier leben rund <b>  6000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  502 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,9 je 1.000 Personen</b>."
"09576","Roth",-32.6133539041742,"Hier leben rund <b>  7780 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  761 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,6 je 1.000 Personen</b>."
"09577","Weißenburg-Gunzenhausen",-20.829756795422,"Hier leben rund <b>  5820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  364 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,8 je 1.000 Personen</b>."
"09661","Aschaffenburg, Stadt",13.4166666666667,"Hier leben rund <b>  4000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  161 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+13,4 je 1.000 Personen</b>."
"09662","Schweinfurt, Stadt",10.5764760576476,"Hier leben rund <b>  2870 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   91 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+10,6 je 1.000 Personen</b>."
"09663","Würzburg, Stadt",95.568430146872,"Hier leben rund <b> 13 120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3761 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+95,6 je 1.000 Personen</b>."
"09671","Aschaffenburg",-33.4477141173616,"Hier leben rund <b>  9620 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  965 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-33,4 je 1.000 Personen</b>."
"09672","Aschaffenburg, Landkreis",-29.931277332879,"Hier leben rund <b>  5870 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  527 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,9 je 1.000 Personen</b>."
"09673","Rhön-Grabfeld",-23.7313636985365,"Hier leben rund <b>  4870 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  347 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-23,7 je 1.000 Personen</b>."
"09674","Haßberge",-24.6699987184416,"Hier leben rund <b>  5200 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  385 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,7 je 1.000 Personen</b>."
"09675","Kitzingen",-24.3580060422961,"Hier leben rund <b>  5300 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  387 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,4 je 1.000 Personen</b>."
"09676","Miltenberg",-27.1235776660492,"Hier leben rund <b>  7560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  615 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,1 je 1.000 Personen</b>."
"09677","Main-Spessart",-30.106934691817,"Hier leben rund <b>  7260 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  656 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,1 je 1.000 Personen</b>."
"09678","Schweinfurt, Landkreis",-29.8389095415118,"Hier leben rund <b>  6720 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  602 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,8 je 1.000 Personen</b>."
"09679","Würzburg, Landkreis",-27.3791675590776,"Hier leben rund <b>  9340 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  767 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,4 je 1.000 Personen</b>."
"09761","Augsburg, Stadt",52.4531312325489,"Hier leben rund <b> 20 060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3156 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+52,5 je 1.000 Personen</b>."
"09762","Kaufbeuren",-6.69953229680192,"Hier leben rund <b>  2640 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   53 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-6,7 je 1.000 Personen</b>."
"09763","Kempten (Allgäu)",19.5619982854025,"Hier leben rund <b>  4280 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  251 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+19,6 je 1.000 Personen</b>."
"09764","Memmingen",-12.2177954847278,"Hier leben rund <b>  2510 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   92 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-12,2 je 1.000 Personen</b>."
"09771","Aichach-Friedberg",-23.9563567362429,"Hier leben rund <b>  8430 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  606 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,0 je 1.000 Personen</b>."
"09772","Augsburg, Landkreis",-23.5391681551416,"Hier leben rund <b> 15 680 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1107 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-23,5 je 1.000 Personen</b>."
"09773","Dillingen a.d.Donau",-19.2931258106355,"Hier leben rund <b>  6170 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  357 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,3 je 1.000 Personen</b>."
"09774","Günzburg",-16.5908708101735,"Hier leben rund <b>  7920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  394 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-16,6 je 1.000 Personen</b>."
"09775","Neu-Ulm",1.98249306127429,"Hier leben rund <b> 10 930 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   65 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+2,0 je 1.000 Personen</b>."
"09776","Lindau (Bodensee)",-32.3000216778669,"Hier leben rund <b>  4610 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  447 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,3 je 1.000 Personen</b>."
"09777","Ostallgäu",-18.627564176577,"Hier leben rund <b>  8660 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  484 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-18,6 je 1.000 Personen</b>."
"09778","Unterallgäu",-19.5399732023225,"Hier leben rund <b>  8960 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  525 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,5 je 1.000 Personen</b>."
"09779","Donau-Ries",-17.4320229803644,"Hier leben rund <b>  8470 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  443 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-17,4 je 1.000 Personen</b>."
"09780","Oberallgäu",-24.8430864058331,"Hier leben rund <b>  8870 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  661 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,8 je 1.000 Personen</b>."
